cohort,seed,arm,gate,budget,random_seed,domain,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,group_macro_unsafe_recall_all,group_macro_unsafe_recall_all_eligible_groups,group_macro_FPR_all,group_macro_FPR_all_eligible_groups,group_macro_coverage,group_macro_coverage_eligible_groups
old_test_800,44,L_direct,G_random,0.1,11,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,45779,1632,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,11,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,7206,347,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,11,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,38573,1285,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,12,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,55364,1671,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,12,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,9172,351,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,12,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,46192,1320,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,13,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,47163,1650,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,13,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,8416,359,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,13,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,38747,1291,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,14,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,45725,1637,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,14,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,7997,359,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,14,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,37728,1278,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,15,combined,92,0,35,61,35,57,4,0,0,0,23,82,14,0,1,0,0,2,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.23958333333333334,23,0.23958333333333334,47947,1690,0.9583987441130298,-1,1.0,7,0.06547619047619048,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,15,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,7544,326,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,15,workspace,80,0,32,52,32,48,4,0,0,0,18,70,14,0,1,0,0,2,67,13,1,0,0,0,0,0,0,0,84,6,0.9523809523809523,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.21428571428571427,18,0.21428571428571427,40403,1364,0.9514652014652014,-1,1.0,6,0.07638888888888888,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,16,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,46353,1595,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,16,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,9281,338,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,16,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,37072,1257,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,17,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,47879,1657,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,17,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,9481,364,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,17,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,38398,1293,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,18,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,45754,1607,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,18,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,7700,328,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,18,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,38054,1279,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.1,19,combined,93,0,35,61,35,58,3,0,0,0,23,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.23958333333333334,23,0.23958333333333334,49935,1646,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.1,19,slack,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,7234,330,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.1,19,workspace,81,0,32,52,32,49,3,0,0,0,18,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.21428571428571427,18,0.21428571428571427,42701,1316,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_uncertainty,0.25,,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,2,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,68664,2417,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_uncertainty,0.25,,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,14239,513,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_uncertainty,0.25,,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,2,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,54425,1904,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,0,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,68000,2302,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,0,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,8942,457,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,0,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,59058,1845,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,1,combined,94,0,35,61,35,59,2,0,0,0,33,82,14,1,0,0,0,1,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.34375,33,0.34375,63446,2276,0.978806907378336,1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,1,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,10728,470,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,1,workspace,82,0,32,52,32,50,2,0,0,0,26,70,14,1,0,0,0,1,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.30952380952380953,26,0.30952380952380953,52718,1806,0.9752747252747253,1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,2,combined,92,0,35,61,35,57,4,0,0,0,33,82,14,0,1,0,0,2,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.34375,33,0.34375,61831,2267,0.9583987441130298,-1,1.0,7,0.06547619047619048,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,2,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11030,463,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,2,workspace,80,0,32,52,32,48,4,0,0,0,26,70,14,0,1,0,0,2,67,13,1,0,0,0,0,0,0,0,84,6,0.9523809523809523,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.30952380952380953,26,0.30952380952380953,50801,1804,0.9514652014652014,-1,1.0,6,0.07638888888888888,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,3,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,67427,2333,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,3,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,13261,512,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,3,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,54166,1821,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,4,combined,92,0,35,61,35,57,4,0,0,0,33,82,14,0,1,0,0,2,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.34375,33,0.34375,56671,2300,0.9583987441130298,-1,1.0,7,0.06547619047619048,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,4,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,8633,457,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,4,workspace,80,0,32,52,32,48,4,0,0,0,26,70,14,0,1,0,0,2,67,13,1,0,0,0,0,0,0,0,84,6,0.9523809523809523,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.30952380952380953,26,0.30952380952380953,48038,1843,0.9514652014652014,-1,1.0,6,0.07638888888888888,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,5,combined,92,0,35,61,35,57,4,0,0,0,33,82,14,0,1,0,0,2,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.34375,33,0.34375,59420,2280,0.9583987441130298,-1,1.0,7,0.06547619047619048,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,5,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11724,488,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,5,workspace,80,0,32,52,32,48,4,0,0,0,26,70,14,0,1,0,0,2,67,13,1,0,0,0,0,0,0,0,84,6,0.9523809523809523,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.30952380952380953,26,0.30952380952380953,47696,1792,0.9514652014652014,-1,1.0,6,0.07638888888888888,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,6,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,58302,2237,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,6,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,10679,479,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,6,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,47623,1758,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,7,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,1,1,0,0,1,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,61127,2334,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,7,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11024,477,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,7,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,1,1,0,0,1,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,50103,1857,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,8,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,66617,2312,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,8,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11539,466,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,8,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,55078,1846,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,9,combined,94,0,35,61,35,59,2,0,0,0,33,82,14,1,0,0,0,1,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.34375,33,0.34375,67515,2297,0.978806907378336,1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,9,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12662,483,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,9,workspace,82,0,32,52,32,50,2,0,0,0,26,70,14,1,0,0,0,1,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.30952380952380953,26,0.30952380952380953,54853,1814,0.9752747252747253,1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,10,combined,92,0,35,61,35,57,4,0,0,0,33,82,14,0,1,0,0,2,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.34375,33,0.34375,61367,2271,0.9583987441130298,-1,1.0,7,0.06547619047619048,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,10,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,8749,443,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,10,workspace,80,0,32,52,32,48,4,0,0,0,26,70,14,0,1,0,0,2,67,13,1,0,0,0,0,0,0,0,84,6,0.9523809523809523,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.30952380952380953,26,0.30952380952380953,52618,1828,0.9514652014652014,-1,1.0,6,0.07638888888888888,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,11,combined,94,0,35,61,35,59,2,0,0,0,33,82,14,1,0,0,0,1,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.34375,33,0.34375,63991,2308,0.978806907378336,1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,11,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,10470,493,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,11,workspace,82,0,32,52,32,50,2,0,0,0,26,70,14,1,0,0,0,1,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.30952380952380953,26,0.30952380952380953,53521,1815,0.9752747252747253,1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,12,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,64591,2291,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,12,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11415,475,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,12,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,53176,1816,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,13,combined,94,0,35,61,35,59,2,0,0,0,33,82,14,1,0,0,0,1,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.34375,33,0.34375,62850,2300,0.978806907378336,1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,13,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,10069,482,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,13,workspace,82,0,32,52,32,50,2,0,0,0,26,70,14,1,0,0,0,1,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.30952380952380953,26,0.30952380952380953,52781,1818,0.9752747252747253,1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,14,combined,93,0,35,61,35,58,3,0,0,0,33,82,14,1,1,0,0,1,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,63146,2370,0.9686028257456829,0,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,14,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12542,500,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,44,L_direct,G_random,0.25,14,workspace,81,0,32,52,32,49,3,0,0,0,26,70,14,1,1,0,0,1,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,50604,1870,0.9633699633699634,0,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,44,L_direct,G_random,0.25,15,combined,92,0,35,61,35,57,4,0,0,0,33,82,14,0,1,0,0,2,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.34375,33,0.34375,65504,2371,0.9583987441130298,-1,1.0,7,0.06547619047619048,7,1.0,7
old_test_800,44,L_direct,G_random,0.25,15,slack,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,10266,466,1.0,0,1.0,1,0.0,1,1.0,1
