cohort,domain,gate,budget,arm,seeds,unsafe_recall_all_mean,unsafe_recall_all_sd,unsafe_recall_all_min,unsafe_recall_all_max,FN_mean,FN_sd,FN_min,FN_max,FPR_all_mean,FPR_all_sd,FPR_all_min,FPR_all_max,FP_mean,FP_sd,FP_min,FP_max,correct_over_N_mean,correct_over_N_sd,correct_over_N_min,correct_over_N_max,coverage_mean,coverage_sd,coverage_min,coverage_max,actual_call_rate_mean,actual_call_rate_sd,actual_call_rate_min,actual_call_rate_max,abstain_model_mean,abstain_model_sd,abstain_model_min,abstain_model_max,abstain_technical_mean,abstain_technical_sd,abstain_technical_min,abstain_technical_max,abstain_input_overflow_mean,abstain_input_overflow_sd,abstain_input_overflow_min,abstain_input_overflow_max,group_macro_unsafe_recall_all_mean,group_macro_unsafe_recall_all_sd,group_macro_unsafe_recall_all_min,group_macro_unsafe_recall_all_max,group_macro_FPR_all_mean,group_macro_FPR_all_sd,group_macro_FPR_all_min,group_macro_FPR_all_max,S_fit_wrong_to_correct_mean,S_fit_wrong_to_correct_sd,S_fit_wrong_to_correct_min,S_fit_wrong_to_correct_max,S_fit_correct_to_wrong_mean,S_fit_correct_to_wrong_sd,S_fit_correct_to_wrong_min,S_fit_correct_to_wrong_max,S_fit_correct_to_abstain_mean,S_fit_correct_to_abstain_sd,S_fit_correct_to_abstain_min,S_fit_correct_to_abstain_max,S_overflow_recovery_correct_mean,S_overflow_recovery_correct_sd,S_overflow_recovery_correct_min,S_overflow_recovery_correct_max,worst_recall_seed
dev_2048,combined,G_uncertainty,0.5,L_direct,"42,43,44",0.9927536231884058,0.012551092808470117,0.9782608695652174,1.0,0.3333333333333333,0.5773502691896257,0,1,0.05952380952380952,0.0051549131177645174,0.05357142857142857,0.0625,6.666666666666667,0.5773502691896257,6,7,0.9556962025316456,0.006329113924050667,0.9493670886075949,0.9620253164556962,1.0,0.0,1.0,1.0,0.5886075949367089,0.0,0.5886075949367089,0.5886075949367089,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.9880952380952381,0.020619652471058052,0.9642857142857143,1.0,0.08037749287749288,0.009164289987136916,0.0697954822954823,0.08566849816849817,4,1.0,3,5,4.333333333333333,0.5773502691896257,4,5,0,0.0,0,0,25,0.0,25,25,44
dev_2048,slack,G_uncertainty,0.5,L_direct,"42,43,44",0.9722222222222222,0.048112522432468836,0.9166666666666666,1.0,0.3333333333333333,0.5773502691896257,0,1,0.0718954248366013,0.011320593513522074,0.058823529411764705,0.0784313725490196,3.6666666666666665,0.5773502691896257,3,4,0.9365079365079365,0.015873015873015872,0.9206349206349206,0.9523809523809523,1.0,0.0,1.0,1.0,0.6402116402116402,0.024246432248443573,0.6190476190476191,0.6666666666666666,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.9722222222222222,0.048112522432468836,0.9166666666666666,1.0,0.11543209876543209,0.021383343303319473,0.09074074074074073,0.12777777777777777,3.6666666666666665,0.5773502691896257,3,4,3.3333333333333335,0.5773502691896257,3,4,0,0.0,0,0,0,0.0,0,0,44
dev_2048,workspace,G_uncertainty,0.5,L_direct,"42,43,44",1.0,0.0,1.0,1.0,0,0.0,0,0,0.04918032786885246,0.0,0.04918032786885246,0.04918032786885246,3,0.0,3,3,0.968421052631579,0.0,0.968421052631579,0.968421052631579,1.0,0.0,1.0,1.0,0.5543859649122806,0.01607921296475732,0.5368421052631579,0.5684210526315789,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1.0,1.0,0.054086538461538464,0.0,0.054086538461538464,0.054086538461538464,0.3333333333333333,0.5773502691896257,0,1,1,0.0,1,1,0,0.0,0,0,25,0.0,25,25,42
dev_2048,combined,G_uncertainty,0.1,L_relation,"42,43,44",0.927536231884058,0.012551092808470181,0.9130434782608695,0.9347826086956522,3.3333333333333335,0.5773502691896257,3,4,0.02976190476190476,0.005154913117764516,0.026785714285714284,0.03571428571428571,3.3333333333333335,0.5773502691896257,3,4,0.9578059071729957,0.007308231255564922,0.9493670886075949,0.9620253164556962,1.0,0.0,1.0,1.0,0.2552742616033755,0.003654115627782429,0.25316455696202533,0.25949367088607594,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.8809523809523809,0.02061965247105812,0.8571428571428571,0.8928571428571429,0.04314204314204314,0.009164289987136916,0.03785103785103785,0.05372405372405372,1,1.0,0,2,1,0.0,1,1,0,0.0,0,0,25,0.0,25,25,44
dev_2048,slack,G_uncertainty,0.1,L_relation,"42,43,44",0.7222222222222222,0.048112522432468836,0.6666666666666666,0.75,3.3333333333333335,0.5773502691896257,3,4,0.026143790849673203,0.011320593513522074,0.0196078431372549,0.0392156862745098,1.3333333333333333,0.5773502691896257,1,2,0.9259259259259259,0.018328579974273833,0.9047619047619048,0.9365079365079365,1.0,0.0,1.0,1.0,0.15873015873015872,0.015873015873015872,0.14285714285714285,0.1746031746031746,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.7222222222222222,0.048112522432468836,0.6666666666666666,0.75,0.04938271604938271,0.021383343303319473,0.037037037037037035,0.07407407407407407,0.6666666666666666,0.5773502691896257,0,1,1,0.0,1,1,0,0.0,0,0,0,0.0,0,0,44
dev_2048,workspace,G_uncertainty,0.1,L_relation,"42,43,44",1.0,0.0,1.0,1.0,0,0.0,0,0,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,2,0.0,2,2,0.9789473684210527,0.0,0.9789473684210527,0.9789473684210527,1.0,0.0,1.0,1.0,0.3192982456140351,0.01607921296475733,0.30526315789473685,0.3368421052631579,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1.0,1.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.3333333333333333,0.5773502691896257,0,1,0,0.0,0,0,0,0.0,0,0,25,0.0,25,25,42
dev_2048,combined,G_uncertainty,0.25,L_relation,"42,43,44",0.9492753623188406,0.012551092808470117,0.9347826086956522,0.9565217391304348,2.3333333333333335,0.5773502691896257,2,3,0.02976190476190476,0.005154913117764516,0.026785714285714284,0.03571428571428571,3.3333333333333335,0.5773502691896257,3,4,0.9620253164556962,0.006329113924050667,0.9556962025316456,0.9683544303797469,0.9978902953586498,0.003654115627782461,0.9936708860759493,1.0,0.379746835443038,0.0,0.379746835443038,0.379746835443038,0.3333333333333333,0.5773502691896257,0,1,0,0.0,0,0,0,0.0,0,0,0.9166666666666667,0.020619652471058052,0.8928571428571429,0.9285714285714286,0.04314204314204314,0.009164289987136916,0.03785103785103785,0.05372405372405372,2,1.0,1,3,1,0.0,1,1,0.3333333333333333,0.5773502691896257,0,1,25,0.0,25,25,43
dev_2048,slack,G_uncertainty,0.25,L_relation,"42,43,44",0.8055555555555556,0.048112522432468836,0.75,0.8333333333333334,2.3333333333333335,0.5773502691896257,2,3,0.026143790849673203,0.011320593513522074,0.0196078431372549,0.0392156862745098,1.3333333333333333,0.5773502691896257,1,2,0.9365079365079365,0.015873015873015872,0.9206349206349206,0.9523809523809523,0.9947089947089947,0.009164289987136948,0.9841269841269841,1.0,0.24867724867724866,0.08742175471882702,0.19047619047619047,0.3492063492063492,0.3333333333333333,0.5773502691896257,0,1,0,0.0,0,0,0,0.0,0,0,0.8055555555555556,0.048112522432468836,0.75,0.8333333333333334,0.04938271604938271,0.021383343303319473,0.037037037037037035,0.07407407407407407,1.6666666666666667,0.5773502691896257,1,2,1,0.0,1,1,0.3333333333333333,0.5773502691896257,0,1,0,0.0,0,0,43
dev_2048,workspace,G_uncertainty,0.25,L_relation,"42,43,44",1.0,0.0,1.0,1.0,0,0.0,0,0,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,2,0.0,2,2,0.9789473684210527,0.0,0.9789473684210527,0.9789473684210527,1.0,0.0,1.0,1.0,0.4666666666666667,0.057974426813537906,0.4,0.5052631578947369,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1.0,1.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.3333333333333333,0.5773502691896257,0,1,0,0.0,0,0,0,0.0,0,0,25,0.0,25,25,42
dev_2048,combined,G_uncertainty,0.5,L_relation,"42,43,44",0.9927536231884058,0.012551092808470117,0.9782608695652174,1.0,0.3333333333333333,0.5773502691896257,0,1,0.044642857142857144,0.0,0.044642857142857144,0.044642857142857144,5,0.0,5,5,0.9620253164556962,0.006329113924050667,0.9556962025316456,0.9683544303797469,0.9957805907172995,0.003654115627782461,0.9936708860759493,1.0,0.5886075949367089,0.0,0.5886075949367089,0.5886075949367089,0.6666666666666666,0.5773502691896257,0,1,0,0.0,0,0,0,0.0,0,0,0.9880952380952381,0.020619652471058052,0.9642857142857143,1.0,0.060866910866910866,0.0,0.060866910866910866,0.060866910866910866,4,1.0,3,5,2.6666666666666665,0.5773502691896257,2,3,0.6666666666666666,0.5773502691896257,0,1,25,0.0,25,25,44
dev_2048,slack,G_uncertainty,0.5,L_relation,"42,43,44",0.9722222222222222,0.048112522432468836,0.9166666666666666,1.0,0.3333333333333333,0.5773502691896257,0,1,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,3,0.0,3,3,0.9365079365079365,0.015873015873015872,0.9206349206349206,0.9523809523809523,0.9894179894179894,0.009164289987136948,0.9841269841269841,1.0,0.6402116402116402,0.024246432248443573,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.5773502691896257,0,1,0,0.0,0,0,0,0.0,0,0,0.9722222222222222,0.048112522432468836,0.9166666666666666,1.0,0.09074074074074073,0.0,0.09074074074074073,0.09074074074074073,3.6666666666666665,0.5773502691896257,3,4,2.6666666666666665,0.5773502691896257,2,3,0.6666666666666666,0.5773502691896257,0,1,0,0.0,0,0,44
dev_2048,workspace,G_uncertainty,0.5,L_relation,"42,43,44",1.0,0.0,1.0,1.0,0,0.0,0,0,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,2,0.0,2,2,0.9789473684210527,0.0,0.9789473684210527,0.9789473684210527,1.0,0.0,1.0,1.0,0.5543859649122806,0.01607921296475732,0.5368421052631579,0.5684210526315789,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1.0,1.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.3333333333333333,0.5773502691896257,0,1,0,0.0,0,0,0,0.0,0,0,25,0.0,25,25,42
