cohort,seed,arm,gate,budget,random_seed,domain,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,incremental_calls_vs_overflow,incremental_correct_vs_overflow
old_test_800,42,L_relation,G_random,0.1,3,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41569,8129,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,4,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41338,8120,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,5,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,46872,8263,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,6,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,40282,7982,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,7,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41865,7999,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,8,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,42123,8050,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,9,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,42344,7977,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,10,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,42774,8050,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,11,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,40927,7979,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,12,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,43896,8180,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,13,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41505,8101,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,14,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41006,8049,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,15,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,40184,8053,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,16,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,42819,8001,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,17,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41161,8091,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,18,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41100,8132,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_random,0.1,19,combined,94,1,35,61,35,59,1,0,0,1,18,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.1875,18,0.1875,41142,8061,0.9794871794871794,0,4,0
old_test_800,42,L_relation,G_uncertainty,0.25,,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,99017,17483,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,0,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,84717,16014,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,1,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,81776,16199,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,2,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,75491,16128,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,3,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,84716,16220,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,4,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,80076,15929,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,5,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,81317,16296,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,6,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,75661,15753,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,7,combined,93,1,35,61,35,58,2,0,0,1,39,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.40625,39,0.40625,76530,16038,0.9692830978545265,-1,25,-1
old_test_800,42,L_relation,G_random,0.25,8,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,86031,16415,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,9,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,85207,16453,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,10,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,80165,15989,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,11,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,79967,15953,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,12,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,90232,16745,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,13,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,85559,16594,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,14,combined,93,1,35,61,35,58,2,0,0,1,39,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.40625,39,0.40625,73643,16140,0.9692830978545265,-1,25,-1
old_test_800,42,L_relation,G_random,0.25,15,combined,93,1,35,61,35,58,2,0,0,1,39,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.40625,39,0.40625,79320,16263,0.9692830978545265,-1,25,-1
old_test_800,42,L_relation,G_random,0.25,16,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,79810,15972,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,17,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,71643,15998,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_random,0.25,18,combined,93,1,35,61,35,58,2,0,0,1,39,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.40625,39,0.40625,81871,16347,0.9692830978545265,-1,25,-1
old_test_800,42,L_relation,G_random,0.25,19,combined,94,1,35,61,35,59,1,0,0,1,39,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,83103,16105,0.9794871794871794,0,25,0
old_test_800,42,L_relation,G_uncertainty,0.5,,combined,93,1,35,61,35,58,2,0,0,1,50,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.5208333333333334,50,0.5208333333333334,125455,22388,0.9692830978545265,-1,36,-1
old_test_800,42,L_relation,G_random,0.5,0,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,100226,20982,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,1,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,102932,20945,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,2,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,99790,20560,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,3,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,99246,20439,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,4,combined,93,1,35,61,35,58,2,0,0,1,50,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.5208333333333334,50,0.5208333333333334,103154,21004,0.9692830978545265,-1,36,-1
old_test_800,42,L_relation,G_random,0.5,5,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,98321,20358,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,6,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,99049,20808,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,7,combined,93,1,35,61,35,58,2,0,0,1,50,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.5208333333333334,50,0.5208333333333334,94397,20436,0.9692830978545265,-1,36,-1
old_test_800,42,L_relation,G_random,0.5,8,combined,93,1,35,61,35,58,2,0,0,1,50,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.5208333333333334,50,0.5208333333333334,107340,21039,0.9692830978545265,-1,36,-1
old_test_800,42,L_relation,G_random,0.5,9,combined,93,1,35,61,35,58,2,0,0,1,50,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.5208333333333334,50,0.5208333333333334,109977,21045,0.9692830978545265,-1,36,-1
old_test_800,42,L_relation,G_random,0.5,10,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,97685,20547,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,11,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,103754,20794,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,12,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,102645,20694,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,13,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,99297,20716,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,14,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,94828,20687,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,15,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,100554,20480,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,16,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,100349,20568,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,17,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,98103,20138,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,18,combined,94,1,35,61,35,59,1,0,0,1,50,82,14,0,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.5208333333333334,50,0.5208333333333334,98790,20375,0.9794871794871794,0,36,0
old_test_800,42,L_relation,G_random,0.5,19,combined,93,1,35,61,35,58,2,0,0,1,50,82,14,0,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.5208333333333334,50,0.5208333333333334,101152,20696,0.9692830978545265,-1,36,-1
old_test_800,43,,E_only,,,combined,79,14,35,61,25,54,3,0,10,4,0,82,14,0,0,0,0,3,79,0,0,14,14,14,0,0,0,0,96,7,0.8229166666666666,0.8541666666666666,0.7142857142857143,1.0,0.04918032786885246,0.05263157894736842,0.0,0,0.0,0,0,0.828152799581371,0,,
old_test_800,43,L_direct,G_overflow,,,combined,92,0,35,61,35,57,4,0,0,0,14,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.14583333333333334,14,0.14583333333333334,32706,1025,0.9583987441130298,0,0,0
old_test_800,43,L_direct,L_all,,,combined,93,0,35,61,35,58,3,0,0,0,96,82,14,3,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,1.0,96,1.0,171340,6521,0.9686028257456829,1,82,1
old_test_800,43,L_direct,G_uncertainty,0.1,,combined,95,0,35,61,35,60,1,0,0,0,20,82,14,3,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.20833333333333334,20,0.20833333333333334,46947,1427,0.989010989010989,3,6,3
old_test_800,43,L_direct,G_random,0.1,0,combined,93,0,35,61,35,58,3,0,0,0,20,82,14,1,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.20833333333333334,20,0.20833333333333334,41940,1411,0.9686028257456829,1,6,1
old_test_800,43,L_direct,G_random,0.1,1,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,40515,1395,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,2,combined,91,0,35,61,35,56,5,0,0,0,20,82,14,0,1,0,0,3,78,13,1,0,0,0,0,0,0,0,96,7,0.9479166666666666,1.0,1.0,1.0,0.08196721311475409,0.08196721311475409,0.20833333333333334,20,0.20833333333333334,42504,1488,0.9481946624803768,-1,6,-1
old_test_800,43,L_direct,G_random,0.1,3,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,43804,1403,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,4,combined,93,0,35,61,35,58,3,0,0,0,20,82,14,1,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.20833333333333334,20,0.20833333333333334,47502,1438,0.9686028257456829,1,6,1
old_test_800,43,L_direct,G_random,0.1,5,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,45587,1420,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,6,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,42271,1415,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,7,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,41961,1427,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,8,combined,93,0,35,61,35,58,3,0,0,0,20,82,14,1,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.20833333333333334,20,0.20833333333333334,44005,1400,0.9686028257456829,1,6,1
old_test_800,43,L_direct,G_random,0.1,9,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,41750,1407,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,10,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,45394,1438,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,11,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,41229,1406,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,12,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,50145,1461,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,13,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,41540,1420,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,14,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,45356,1427,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,15,combined,91,0,35,61,35,56,5,0,0,0,20,82,14,0,1,0,0,3,78,13,1,0,0,0,0,0,0,0,96,7,0.9479166666666666,1.0,1.0,1.0,0.08196721311475409,0.08196721311475409,0.20833333333333334,20,0.20833333333333334,43522,1431,0.9481946624803768,-1,6,-1
old_test_800,43,L_direct,G_random,0.1,16,combined,92,0,35,61,35,57,4,0,0,0,20,82,14,0,0,0,0,3,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.20833333333333334,20,0.20833333333333334,43079,1435,0.9583987441130298,0,6,0
old_test_800,43,L_direct,G_random,0.1,17,combined,93,0,35,61,35,58,3,0,0,0,20,82,14,1,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.20833333333333334,20,0.20833333333333334,41994,1422,0.9686028257456829,1,6,1
old_test_800,43,L_direct,G_random,0.1,18,combined,93,0,35,61,35,58,3,0,0,0,20,82,14,1,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.20833333333333334,20,0.20833333333333334,42339,1408,0.9686028257456829,1,6,1
